product,rating,rating count,price,product url
Fitouch York Women Long Down Coat Jacket | With Side Vents | 700 Fill Power  ,4.6 out of 5 stars,8  ,189.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfYXRmX25leHQ6MjAwMDM2ODQ4OTEyMjk4OjowOjo&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&url=%2FFitouch-Womens-Lightweight-Winter-Removable%2Fdp%2FB097SZ2SFN%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-100-spons%26psc%3D1
Mountain Warehouse Honey Kids Ski Jacket - Winter Snow Coat- Skiing  ,4.6 out of 5 stars,"1,246  ",39.99,https://amazon.com/Mountain-Warehouse-Honey-Kids-Jacket/dp/B08WJSTRHH/ref=sr_1_102?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-102
Columbia Men's White Out II Omni Heat Insulated Puffer Jacket  ,4.5 out of 5 stars,732  ,119.26,https://amazon.com/Columbia-White-Insulated-Puffer-Jacket/dp/B07XTQBYBM/ref=sr_1_103?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-103
MAGCOMSEN Men's Winter Coats Waterproof Ski Snow Jacket Warm Fleece Jacket Parka Raincoats with Multi-Pockets  ,4.5 out of 5 stars,"3,845  ",63.98,https://amazon.com/MAGCOMSEN-Waterproof-Snowboarding-Raincoats-Windbreaker/dp/B07HNZMB9X/ref=sr_1_104?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-104
Columbia Men's Pike Lake Jacket  ,4.6 out of 5 stars,"1,103  ",85.5,https://amazon.com/Columbia-Mens-Jacket-Collegiate-Large/dp/B01MQK85W1/ref=sr_1_105?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-105
FREE SOLDIER Men's Waterproof Ski Jacket Fleece Lined Warm Winter Snow Coat with Hood Fully Taped Seams  ,4.6 out of 5 stars,334  ,68.99,https://amazon.com/FREE-SOLDIER-Waterproof-Jacket-Fleece/dp/B09BN1SFZJ/ref=sr_1_107?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-107
Helly-Hansen 65551 Men's Alpha 3.0 Jacket  ,4.7 out of 5 stars,285  ,309.66,https://amazon.com/Helly-Hansen-Alpha-Jacket-X-Large/dp/B07R4X9GWW/ref=sr_1_108?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-108
TACVASEN Men's Skiing Jacket with Hood Waterproof Hiking Fishing Travel Fleece Jacket Parka Raincoat  ,4.6 out of 5 stars,478  ,61.98,https://amazon.com/TACVASEN-Jacket-Windproof-Fleece-Winter/dp/B07Z7B47NB/ref=sr_1_109?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-109
Tommy Hilfiger Men's Ultra Loft Lightweight Packable Puffer Jacket (Standard and Big & Tall)  ,4.7 out of 5 stars,"3,437  ",69.99,https://amazon.com/Tommy-Hilfiger-Packable-Puffer-Midnight/dp/B07GFZY9X1/ref=sr_1_110?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-110
Winter Down Coats for Kids Baby Boys Girls Light Puffer Padded Jacket Bear Hoods Infant Outerwear  ,4.5 out of 5 stars,"1,949  ",23.77,https://amazon.com/Winter-Puffer-Padded-Jacket-Outerwear/dp/B07ZP3J3TK/ref=sr_1_111?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-111
Columbia Boys' Double Trouble Jacket  ,4.6 out of 5 stars,473  ,80.0,https://amazon.com/Columbia-Toddler-Double-Trouble-Timberwolf/dp/B07821D1VX/ref=sr_1_112?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-112
IGEEKWELL Hoodies for Men Zip Up Heavyweight Sweatshirt - Full Zip Sherpa Lined Jacket  ,4.5 out of 5 stars,396  ,43.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDA4OTc0MDI4OTI5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FIGEEKWELL-Hoodies-Full-Heavyweight-Sweatshirt%2Fdp%2FB0B3Y2S255%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-114-spons%26psc%3D1
EKLENTSON Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,51  ,69.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDA3NzczNzkxNTQ5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FEKLENTSON-Classic-Hunting-Working-Jackets%2Fdp%2FB09L4NBT61%2Fref%3Dsr_1_115_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-115-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
EKLENTSON Men's Cotton Lightweight Multi Pockets Zip Front Stand Collar Military Jackets Windbreaker  ,4.5 out of 5 stars,"3,712  ",49.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDA3MzU4MjIxNDU5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FEKLENTSON-Military-Jackets-Windproof-Windbreaker%2Fdp%2FB0B7HHMK2D%2Fref%3Dsr_1_116_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-116-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL
MAGCOMSEN Women's Winter Coats 3-IN-1 Snow Ski Jacket Water Resistant Windproof Fleece Winter Jacket Parka  ,4.5 out of 5 stars,123  ,68.98,https://amazon.com/Women-Jacket-Winter-Snowboard-Waterproof/dp/B08GK6ZL28/ref=sr_1_117?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-117
"Columbia Boys Rugged Ridge Sherpa Full Zip Jacket, Winter Fleece  ",4.8 out of 5 stars,320  ,75.15,https://amazon.com/Columbia-Rugged-Ridge-Sherpa-Jacket-X-Large/dp/B07K6M4BCD/ref=sr_1_118?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-118
"Columbia Girls’ Nordic Strider Jacket, Thermal Reflective Warmth  ",4.8 out of 5 stars,541  ,98.95,https://amazon.com/Columbia-Youth-Nordic-Strider-Jacket/dp/B00HFF5QKC/ref=sr_1_120?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-120
Toddler Baby Hooded Down Jacket Boys Girls Kids Thicken Warm Winter Coat Outerwear 1-7t  ,4.6 out of 5 stars,"2,971  ",24.95,https://amazon.com/Toddler-Hooded-Jacket-Thicken-Outerwear/dp/B08G872147/ref=sr_1_121?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-121
Columbia Girls' Arctic Blast Jacket  ,4.6 out of 5 stars,67  ,67.97,https://amazon.com/Columbia-Girls-Arctic-Jacket-Medium/dp/B0814C6FV7/ref=sr_1_122?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-122
CAMEL Men's Winter Ski Jackets Waterproof Snow Coat with Hood Mountain Windproof Rain Jacket  ,4.8 out of 5 stars,8  ,48.99,https://amazon.com/CAMEL-Jackets-Waterproof-Mountain-Windproof/dp/B0B5CVLQMF/ref=sr_1_123?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-123
Columbia Men's Bugaboo Ii Fleece Interchangeable Jacket  ,4.6 out of 5 stars,722  ,209.95,https://amazon.com/Columbia-Bugaboo-Fleece-Interchange-Jacket/dp/B0786FMC39/ref=sr_1_124?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-124
Pooluly Women's Ski Jacket Warm Winter Waterproof Windbreaker Hooded Raincoat Snowboarding Jackets  ,4.6 out of 5 stars,"6,513  ",59.99,https://amazon.com/Pooluly-Waterproof-Windbreaker-Raincoat-Snowboarding/dp/B08GK45WVP/ref=sr_1_125?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-125
Carhartt Men's Active Jacket J130 (Regular and Big & Tall Sizes)  ,4.8 out of 5 stars,"2,242  ",119.99,https://amazon.com/Carhartt-Active-Jacket-Regular-Sizes/dp/B07S193P3W/ref=sr_1_126?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-126
Columbia Men's Powder Lite Hooded Jacket  ,4.7 out of 5 stars,"2,155  ",110.16,https://amazon.com/Columbia-Powder-Hooded-Jacket-Large/dp/B01HTGBF4M/ref=sr_1_127?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-127
Amazon Essentials Men's Long-Sleeve Water-Resistant Sherpa-Lined Puffer Jacket  ,4.6 out of 5 stars,883  ,52.3,https://amazon.com/Amazon-Essentials-Long-Sleeve-Water-Resistant-Sherpa-Lined/dp/B085YTH38K/ref=sr_1_128?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-128
FREE SOLDIER Men's Waterproof Ski Jacket Fleece Lined Warm Winter Snow Coat with Hood Fully Taped Seams  ,4.6 out of 5 stars,334  ,68.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDA4NjIxMjQ3MTg5ODo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FFREE-SOLDIER-Waterproof-Jacket-Fleece%2Fdp%2FB09BN1SFZJ%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-129-spons%26psc%3D1
MOERDENG Women's Waterproof Ski Jacket Warm Winter Snow Coat Mountain Windbreaker Hooded Raincoat Jacket  ,4.5 out of 5 stars,"25,623  ",69.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDEwMTA4MTA1NDY4MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FMOERDENG-Waterproof-Mountain-Windbreaker-Raincoat%2Fdp%2FB07W3P6CZX%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-130-spons%26psc%3D1
GEEK LIGHTING Hoodies for Men Heavyweight Fleece Sweatshirt - Full Zip Up Thick Sherpa Lined  ,4.5 out of 5 stars,"10,329  ",42.99,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDA0MjA1MDY1Nzg0MTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FGEEK-LIGHTING-Hoodies-Heavyweight-Thermal%2Fdp%2FB08KT2GV2H%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-131-spons%26psc%3D1
Winter Coats Men Military Jacket for  ,4.4 out of 5 stars,69  ,75.98,https://amazon.com/sspa/click?ie=UTF8&spc=MTozODYyMjAyOTc1ODEwNzg1OjE2NjUyNTEzOTM6c3BfbXRmOjIwMDAzODg4ODQxNTYyMTo6MDo6&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&url=%2FEKLENTSON-Winter-Jacket-Military-Windbreaker%2Fdp%2FB07ZD8G2W8%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251393%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-132-spons%26psc%3D1
CAMEL CROWN Women’s Mountain Snow Waterproof Ski Jacket Detachable Hood Windproof Fleece Parka Rain Jackt Winter Coat  ,4.5 out of 5 stars,"3,024  ",79.99,https://amazon.com/CAMEL-CROWN-Waterproof-Detachable-Windproof/dp/B07RK4344C/ref=sr_1_133?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-133
Columbia mens Bugaboo™ Ii Fleece Interchange Jacket  ,4.5 out of 5 stars,119  ,136.88,https://amazon.com/Columbia-Bugaboo-Interchange-Waterproof-Breathable/dp/B0814BPHQH/ref=sr_1_134?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-134
SkiGear Boys Slalom Insulated Winter Jacket  ,4.5 out of 5 stars,14  ,45.47,https://amazon.com/SkiGear-Slalom-Insulated-Winter-Arrowhead/dp/B08MVDD9T2/ref=sr_1_135?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-135
Dickies Men's Hooded Duck Jacket  ,4.6 out of 5 stars,621  ,69.99,https://amazon.com/Dickies-Rigid-Hooded-Jacket-Black/dp/B004SWIZM6/ref=sr_1_136?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-136
Wantdo Men's Mountain Waterproof Ski Jacket Windproof Rain Jacket Winter Warm Hooded Coat  ,4.6 out of 5 stars,"17,334  ",79.98,https://amazon.com/Wantdo-Mountain-Waterproof-Windproof-Raincoat/dp/B08HRS2398/ref=sr_1_137?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-137
Amazon Essentials Girls and Toddlers' Long Light-Weight Hooded Puffer  ,4.6 out of 5 stars,756  ,37.3,https://amazon.com/Amazon-Essentials-Light-Weight-Hooded-X-Small/dp/B08SXC1J39/ref=sr_1_138?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-138
Amazon Essentials Girls' Little Long Quilted Cocoon Puffer Coat  ,4.6 out of 5 stars,570  ,43.9,https://amazon.com/Amazon-Essentials-Quilted-Cocoon-X-Small/dp/B08SXCQHF6/ref=sr_1_140?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-140
Columbia Women's Extended Bugaboo II Fleece Interchange Jacket  ,4.6 out of 5 stars,"1,271  ",191.81,https://amazon.com/Columbia-Womens-Bugaboo-Fleece-Interchange/dp/B077Y1YSTJ/ref=sr_1_141?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-141
Wantdo Men's Thicken Puffer Jacket Insulated Water-Resistant Warm Winter Coat with Hood  ,4.6 out of 5 stars,728  ,69.97,https://amazon.com/Wantdo-Winter-Thicken-Cotton-Quilted/dp/B07MHZPWH3/ref=sr_1_142?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-142
Carhartt Men's Full Swing Cryder Jacket (Regular and Big & Tall Sizes)  ,4.7 out of 5 stars,"1,537  ",159.99,https://amazon.com/Carhartt-Cryder-Jacket-Shadow-Medium/dp/B01BUFCK38/ref=sr_1_143?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-143
V VALANCH Toddler Fleece Jacket Baby Boys Girls Zip Up Hoodie Sweatshirt Thick Warm Clothes Spring Fall Winter Coat 1-6T  ,4.7 out of 5 stars,18  ,30.58,https://amazon.com/VALANCH-Clothes-Toddler-Fleece-Jacket/dp/B0B1Q2SD1C/ref=sr_1_144?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-144
"Little Donkey Andy Women's Softshell Jacket Ski Jacket with Removable Hood, Fleece Lined and Water Repellent  ",4.5 out of 5 stars,624  ,57.99,https://amazon.com/Little-Donkey-Andy-Softshell-Removable/dp/B07W9D2F5Y/ref=sr_1_145?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-145
Baby Boy Winter Clothes Toddler Jacket Puffer Kids Coats for Girls 1-2-3-4-5-6T  ,4.8 out of 5 stars,6  ,21.99,https://amazon.com/Winter-Toddler-Puffer-Clothes-Lightweight/dp/B0B5Z7CB14/ref=sr_1_146?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-146
Amazon Essentials Men's Longer-Length Heavyweight Hooded Puffer Jacket  ,4.4 out of 5 stars,227  ,65.8,https://amazon.com/Amazon-Essentials-Longer-Length-Heavyweight-Hooded/dp/B08S7QN53V/ref=sr_1_147?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-147
TBMPOY Men's Qulited Bomber Jackets Windproof Full Zip Padded Winter Casual Fashion Coat  ,4.6 out of 5 stars,13  ,45.99,https://amazon.com/TBMPOY-Qulited-Bomber-Jackets-Windproof/dp/B0B8MRKGDP/ref=sr_1_148?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-148
Columbia boys Alpine Action ii Jacket  ,4.7 out of 5 stars,387  ,90.0,https://amazon.com/Columbia-Alpine-Action-Ii-Jacket-Heather/dp/B07JCJMNWT/ref=sr_1_150?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-150
Amazon Essentials Men's Heavyweight Hooded Puffer Coat  ,4.6 out of 5 stars,"3,670  ",57.6,https://amazon.com/Amazon-Essentials-Standard-Heavy-Weight-Hooded/dp/B07Q1DFX46/ref=sr_1_151?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-151
GGleaf Boys' Waterproof Ski Jacket Outdoor Recreation Thick Winter Coat Hooded Raincoats  ,4.5 out of 5 stars,30  ,34.99,https://amazon.com/GGleaf-Waterproof-Outdoor-Recreation-Raincoats/dp/B09BYZW25W/ref=sr_1_152?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-152
The North Face Men's Junction Insulated Jacket  ,4.8 out of 5 stars,39  ,98.95,https://amazon.com/North-Face-Junction-Insulated-Jacket/dp/B097NJL9TB/ref=sr_1_153?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-153
CAMEL CROWN Men's Mountain Snow Waterproof Ski Jacket Detachable Hood Windproof Fleece Parka Rain Jacket Winter Coat  ,4.6 out of 5 stars,"3,030  ",79.99,https://amazon.com/CAMEL-CROWN-Waterproof-Detachable-Windproof/dp/B07FRB25CK/ref=sr_1_154?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-154
Columbia Men's Pike Lake Hooded Jacket  ,4.7 out of 5 stars,434  ,159.99,https://amazon.com/Columbia-Hooded-Jacket-Black-X-Large/dp/B07JBZ5YBZ/ref=sr_1_155?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-155
Tommy Hilfiger Men's Arctic Cloth Quilted Snorkel Bomber Jacket  ,4.7 out of 5 stars,"1,331  ",90.44,https://amazon.com/Tommy-Hilfiger-Quilted-Snorkel-Heather/dp/B07XLTSN82/ref=sr_1_156?keywords=winter+jacket&qid=1665251393&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-156
Fitouch York Women Long Down Coat Jacket | With Side Vents | 700 Fill Power  ,4.6 out of 5 stars,8  ,189.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A08922812LB5VAHOO9AVN&url=%2FFitouch-Womens-Lightweight-Winter-Removable%2Fdp%2FB097SZ2SFN%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251396%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-145-spons%26psc%3D1&qualifier=1665251396&id=945613173412005&widgetName=sp_atf_next
EKLENTSON Jackets for Men Thick Thermal Winter Fleece Lined Lapel Cargo Jackets  ,4.5 out of 5 stars,51  ,69.98,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A07729793HQRHWQUXUD3S&url=%2FEKLENTSON-Classic-Hunting-Working-Jackets%2Fdp%2FB09L4NBT61%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251396%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-146-spons%26psc%3D1%26smid%3DA3HTMSJMNP2EUL&qualifier=1665251396&id=945613173412005&widgetName=sp_atf_next
IGEEKWELL Hoodies for Men Zip Up Heavyweight Sweatshirt - Full Zip Sherpa Lined Jacket  ,4.5 out of 5 stars,396  ,43.99,https://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0806754RCZF148OR4OK&url=%2FIGEEKWELL-Hoodies-Full-Heavyweight-Sweatshirt%2Fdp%2FB0B3Y2S255%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dwinter%2Bjacket%26qid%3D1665251396%26qu%3DeyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%253D%253D%26sr%3D8-148-spons%26psc%3D1&qualifier=1665251396&id=945613173412005&widgetName=sp_atf_next
Columbia mens Bugaboo™ Ii Fleece Interchange Jacket  ,4.5 out of 5 stars,119  ,136.88,https://amazon.com/Columbia-Bugaboo-Interchange-Waterproof-Breathable/dp/B0814BPHQH/ref=sr_1_149?keywords=winter+jacket&qid=1665251396&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-149
CAMEL CROWN Men's Mountain Snow Waterproof Ski Jacket Detachable Hood Windproof Fleece Parka Rain Jacket Winter Coat  ,4.6 out of 5 stars,"3,030  ",79.99,https://amazon.com/CAMEL-CROWN-Waterproof-Detachable-Windproof/dp/B07FRB25CK/ref=sr_1_150?keywords=winter+jacket&qid=1665251396&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-150
Pooluly Women's Ski Jacket Warm Winter Waterproof Windbreaker Hooded Raincoat Snowboarding Jackets  ,4.6 out of 5 stars,"6,513  ",59.99,https://amazon.com/Pooluly-Waterproof-Windbreaker-Raincoat-Snowboarding/dp/B08GK45WVP/ref=sr_1_151?keywords=winter+jacket&qid=1665251396&qu=eyJxc2MiOiI5LjYyIiwicXNhIjoiOS4wMCIsInFzcCI6IjcuOTcifQ%3D%3D&sr=8-151
